route,page_role,types,has_breadcrumb,classification
"/subjects/math/calculus/derivative-applications/why-related-rates-feel-hard/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/","unit-hub","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/advanced-chain-rule-linear-maps/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/advanced-darboux-derivatives/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/advanced-implicit-function-theorem/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/advanced-local-linearity-little-o/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/advanced-notes-2a/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/chain-exp-log/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/chain-rule-basic/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/chain-rule-concept-quiz/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/chain-rule-map/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/chain-rule-review/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/chain-rule/","method-guide","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/chain-trig/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/combined-rules/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/composition/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/core-rules-concept-quiz/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/core-rules-review/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/derivative-at-a-point/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/derivative-computation-strategy/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/derivative-function/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/derivative-of-x-to-the-x/","quick-answer","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/derivatives-of-inverse-trig-functions/","method-guide","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/difference-quotient-algebra/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/differentiability-and-continuity/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/exponential-e/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/foundations-concept-quiz/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/foundations-review/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/from-graphs-and-tables/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/general-exponential/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/general-logarithms/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/higher-derivative-techniques/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/higher-derivatives/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/implicit-differentiation/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/implicit-inverse-concept-quiz/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/implicit-inverse-review/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/implicit-second-derivative/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/implicit-tangent-lines/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/inverse-function-rule/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/inverse-trig/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/logarithmic-differentiation/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/multiple-chain-layers/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/natural-log/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/negative-fractional-powers/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/notation-and-units/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/notation-guide/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/other-trig-functions/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/power-rule/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/practice-exam-a-answer-key/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/practice-exam-b-answer-key/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/prerequisite-diagnostic/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/product-rule-vs-quotient-rule/","decision-guide","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/product-rule/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/quotient-rule/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/rule-selection/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/sine-and-cosine/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/special-functions-concept-quiz/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/special-functions-review/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/sum-and-constant-multiple-rules/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/tangent-line-equation/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/unit-2a-common-errors/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/unit-2a-cumulative-practice/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/unit-2a-practice-exam-a/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/unit-2a-practice-exam-b/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/unit-2a-reference/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/unit-2a-review/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/variable-exponents/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/what-does-derivative-mean/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/what-implicit-means/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/why-derivative-rules-work/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/why-derivatives-matter/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/derivatives/why-special-derivatives-are-not-random/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/formula-sheets/","resource-hub","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/formula-sheets/derivative-rules/","formula-sheet","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integrals/","unit-hub","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integrals/accumulation-functions/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integrals/antiderivatives/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integrals/average-value-of-a-function/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integrals/basic-antiderivative-rules/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integrals/common-errors/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integrals/cumulative-practice/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integrals/definite-integral-signed-area/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integrals/definite-integrals-by-substitution/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integrals/displacement-and-distance/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integrals/fundamental-theorem-part-one/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integrals/fundamental-theorem-part-two/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integrals/improper-integrals-infinite-intervals/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integrals/improper-integrals-unbounded-functions/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integrals/indefinite-integrals-and-c/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integrals/initial-value-problems/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integrals/integration-by-parts/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integrals/integration-strategy/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integrals/left-right-midpoint-riemann-sums/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integrals/net-change-theorem/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integrals/numerical-integration/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integrals/partial-fractions/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integrals/partitions-and-sigma-notation/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integrals/practice-exam-a-answer-key/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integrals/practice-exam-a/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integrals/practice-exam-b-answer-key/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integrals/practice-exam-b/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integrals/properties-of-definite-integrals/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integrals/rates-to-total-change/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integrals/review/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integrals/riemann-sum-limit/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integrals/simpsons-rule/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integrals/substitution/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integrals/trigonometric-integrals/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integrals/trigonometric-substitution/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integrals/variable-limits-and-chain-rule/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integration-applications/","unit-hub","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integration-applications/arc-length/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integration-applications/area-between-curves/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integration-applications/average-value-of-a-function/","method-guide","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integration-applications/choosing-a-volume-method/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integration-applications/common-errors/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integration-applications/cumulative-practice/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integration-applications/cylindrical-shells/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integration-applications/density-and-mass/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integration-applications/disks-and-washers/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integration-applications/fluid-pressure/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integration-applications/horizontal-slices/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integration-applications/marginal-quantities/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integration-applications/moments-and-center-of-mass/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integration-applications/physics-application-studio/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integration-applications/practice-exam-a-answer-key/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integration-applications/practice-exam-a/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integration-applications/practice-exam-b-answer-key/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integration-applications/practice-exam-b/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integration-applications/probability-density/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integration-applications/pumping-liquids/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integration-applications/review/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integration-applications/spring-work/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integration-applications/surface-area-of-revolution/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integration-applications/volumes-by-slicing/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integration-applications/washer-vs-shell/","decision-guide","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integration-applications/work-and-fluid-force/","decision-guide","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integration-applications/work-and-variable-force/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integration-techniques/","quick-answer","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integration-techniques/improper-integrals/","quick-answer","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integration-techniques/integration-by-parts-strategy/","decision-guide","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integration-techniques/partial-fractions/","decision-guide","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integration-techniques/trigonometric-integrals/","decision-guide","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integration-techniques/trigonometric-substitution/","decision-guide","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/integration-techniques/u-substitution/","decision-guide","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/limits-continuity/","unit-hub","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/limits-continuity/continuity-at-a-point/","method-guide","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/limits-continuity/evaluating-indeterminate-limits/","quick-answer","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/limits-continuity/infinite-limits-and-asymptotes/","method-guide","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/limits-continuity/limit-of-sin-x-over-x/","quick-answer","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/limits-continuity/one-sided-limits-and-jump-discontinuities/","method-guide","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/limits-continuity/squeeze-theorem/","quick-answer","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/limits-continuity/unit/","decision-guide","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/limits-continuity/unit/continuity/bisection-method/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/limits-continuity/unit/continuity/continuity-at-a-point/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/limits-continuity/unit/continuity/continuity-concept-quiz/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/limits-continuity/unit/continuity/continuity-practice/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/limits-continuity/unit/continuity/continuity-review/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/limits-continuity/unit/continuity/continuous-functions/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/limits-continuity/unit/continuity/intermediate-value-theorem/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/limits-continuity/unit/continuity/intervals-endpoints/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/limits-continuity/unit/continuity/piecewise-parameters/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/limits-continuity/unit/continuity/repair-removable-discontinuity/","textbook-lesson","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
