route,page_role,query_type,query,result_count,exact_rank,first_result,first_result_role
"/subjects/math/calculus/derivative-applications/related-rates-pythagorean/","textbook-lesson","exact_title","Pythagorean Related Rates — Unit 2B","318","1","/subjects/math/calculus/derivative-applications/related-rates-pythagorean/","textbook-lesson"
"/subjects/math/calculus/derivative-applications/related-rates-pythagorean/","textbook-lesson","short_title","Pythagorean Related Rates","19","1","/subjects/math/calculus/derivative-applications/related-rates-pythagorean/","textbook-lesson"
"/subjects/math/calculus/derivative-applications/related-rates-pythagorean/","textbook-lesson","slug_without_hyphens","related rates pythagorean","19","1","/subjects/math/calculus/derivative-applications/related-rates-pythagorean/","textbook-lesson"
"/subjects/math/calculus/derivative-applications/related-rates-pythagorean/","textbook-lesson","primary_concept","derivative","202","163","/glossary/math/derivative/","glossary-term"
"/subjects/math/calculus/derivative-applications/related-rates-pythagorean/","textbook-lesson","primary_skill","textbook lesson derivative","318","113","/subjects/math/calculus/derivatives/derivative-computation-strategy/","textbook-lesson"
"/subjects/math/calculus/derivative-applications/related-rates-review/","textbook-lesson","exact_title","Related Rates Review — Unit 2B","357","1","/subjects/math/calculus/derivative-applications/related-rates-review/","textbook-lesson"
"/subjects/math/calculus/derivative-applications/related-rates-review/","textbook-lesson","short_title","Related Rates Review","186","1","/subjects/math/calculus/derivative-applications/related-rates-review/","textbook-lesson"
"/subjects/math/calculus/derivative-applications/related-rates-review/","textbook-lesson","slug_without_hyphens","related rates review","186","1","/subjects/math/calculus/derivative-applications/related-rates-review/","textbook-lesson"
"/subjects/math/calculus/derivative-applications/related-rates-review/","textbook-lesson","primary_concept","derivative","202","167","/glossary/math/derivative/","glossary-term"
"/subjects/math/calculus/derivative-applications/related-rates-review/","textbook-lesson","primary_skill","textbook lesson derivative","318","271","/subjects/math/calculus/derivatives/derivative-computation-strategy/","textbook-lesson"
"/subjects/math/calculus/derivative-applications/related-rates-shadows/","textbook-lesson","exact_title","Shadows and Similar Triangles — Unit 2B","316","1","/subjects/math/calculus/derivative-applications/related-rates-shadows/","textbook-lesson"
"/subjects/math/calculus/derivative-applications/related-rates-shadows/","textbook-lesson","short_title","Shadows and Similar Triangles","1","1","/subjects/math/calculus/derivative-applications/related-rates-shadows/","textbook-lesson"
"/subjects/math/calculus/derivative-applications/related-rates-shadows/","textbook-lesson","slug_without_hyphens","related rates shadows","19","1","/subjects/math/calculus/derivative-applications/related-rates-shadows/","textbook-lesson"
"/subjects/math/calculus/derivative-applications/related-rates-shadows/","textbook-lesson","primary_concept","derivative","202","171","/glossary/math/derivative/","glossary-term"
"/subjects/math/calculus/derivative-applications/related-rates-shadows/","textbook-lesson","primary_skill","textbook lesson derivative","318","120","/subjects/math/calculus/derivatives/derivative-computation-strategy/","textbook-lesson"
"/subjects/math/calculus/derivative-applications/related-rates-volume/","textbook-lesson","exact_title","Volume and Filling Problems — Unit 2B","325","1","/subjects/math/calculus/derivative-applications/related-rates-volume/","textbook-lesson"
"/subjects/math/calculus/derivative-applications/related-rates-volume/","textbook-lesson","short_title","Volume and Filling Problems","25","1","/subjects/math/calculus/derivative-applications/related-rates-volume/","textbook-lesson"
"/subjects/math/calculus/derivative-applications/related-rates-volume/","textbook-lesson","slug_without_hyphens","related rates volume","27","1","/subjects/math/calculus/derivative-applications/related-rates-volume/","textbook-lesson"
"/subjects/math/calculus/derivative-applications/related-rates-volume/","textbook-lesson","primary_concept","derivative","202","179","/glossary/math/derivative/","glossary-term"
"/subjects/math/calculus/derivative-applications/related-rates-volume/","textbook-lesson","primary_skill","textbook lesson derivative","318","128","/subjects/math/calculus/derivatives/derivative-computation-strategy/","textbook-lesson"
"/subjects/math/calculus/derivative-applications/related-rates-workflow/","textbook-lesson","exact_title","Related Rates Workflow — Unit 2B","319","1","/subjects/math/calculus/derivative-applications/related-rates-workflow/","textbook-lesson"
"/subjects/math/calculus/derivative-applications/related-rates-workflow/","textbook-lesson","short_title","Related Rates Workflow","20","1","/subjects/math/calculus/derivative-applications/related-rates-workflow/","textbook-lesson"
"/subjects/math/calculus/derivative-applications/related-rates-workflow/","textbook-lesson","slug_without_hyphens","related rates workflow","20","1","/subjects/math/calculus/derivative-applications/related-rates-workflow/","textbook-lesson"
"/subjects/math/calculus/derivative-applications/related-rates-workflow/","textbook-lesson","primary_concept","derivative","202","168","/glossary/math/derivative/","glossary-term"
"/subjects/math/calculus/derivative-applications/related-rates-workflow/","textbook-lesson","primary_skill","textbook lesson derivative","318","117","/subjects/math/calculus/derivatives/derivative-computation-strategy/","textbook-lesson"
"/subjects/math/calculus/derivative-applications/related-rates/","method-guide","exact_title","Related rates: translate the geometry before differentiating","34","1","/subjects/math/calculus/derivative-applications/related-rates/","method-guide"
"/subjects/math/calculus/derivative-applications/related-rates/","method-guide","short_title","Related rates: translate the geometry before differentiating","34","1","/subjects/math/calculus/derivative-applications/related-rates/","method-guide"
"/subjects/math/calculus/derivative-applications/related-rates/","method-guide","slug_without_hyphens","related rates","19","8","/glossary/math/related-rates/","glossary-term"
"/subjects/math/calculus/derivative-applications/related-rates/","method-guide","primary_concept","derivative","202","74","/glossary/math/derivative/","glossary-term"
"/subjects/math/calculus/derivative-applications/related-rates/","method-guide","primary_skill","method guide derivative","246","5","/subjects/math/calculus/derivatives/derivatives-of-inverse-trig-functions/","method-guide"
"/subjects/math/calculus/derivative-applications/repeated-lhopital/","textbook-lesson","exact_title","Repeated L'Hopital Applications — Unit 2B","321","1","/subjects/math/calculus/derivative-applications/repeated-lhopital/","textbook-lesson"
"/subjects/math/calculus/derivative-applications/repeated-lhopital/","textbook-lesson","short_title","Repeated L Hopital Applications","122","1","/subjects/math/calculus/derivative-applications/repeated-lhopital/","textbook-lesson"
"/subjects/math/calculus/derivative-applications/repeated-lhopital/","textbook-lesson","slug_without_hyphens","repeated lhopital","3","1","/subjects/math/calculus/derivative-applications/repeated-lhopital/","textbook-lesson"
"/subjects/math/calculus/derivative-applications/repeated-lhopital/","textbook-lesson","primary_concept","derivative","202","169","/glossary/math/derivative/","glossary-term"
"/subjects/math/calculus/derivative-applications/repeated-lhopital/","textbook-lesson","primary_skill","textbook lesson derivative","318","118","/subjects/math/calculus/derivatives/derivative-computation-strategy/","textbook-lesson"
"/subjects/math/calculus/derivative-applications/rolles-theorem/","textbook-lesson","exact_title","Rolle's Theorem — Unit 2B","323","1","/subjects/math/calculus/derivative-applications/rolles-theorem/","textbook-lesson"
"/subjects/math/calculus/derivative-applications/rolles-theorem/","textbook-lesson","short_title","Rolle s Theorem","30","2","/glossary/math/#rolles-theorem",""
"/subjects/math/calculus/derivative-applications/rolles-theorem/","textbook-lesson","slug_without_hyphens","rolles theorem","30","5","/subjects/math/calculus/derivative-applications/theorems-shape-concept-quiz/","textbook-lesson"
"/subjects/math/calculus/derivative-applications/rolles-theorem/","textbook-lesson","primary_concept","derivative","202","170","/glossary/math/derivative/","glossary-term"
"/subjects/math/calculus/derivative-applications/rolles-theorem/","textbook-lesson","primary_skill","textbook lesson derivative","318","119","/subjects/math/calculus/derivatives/derivative-computation-strategy/","textbook-lesson"
"/subjects/math/calculus/derivative-applications/second-derivative-test/","textbook-lesson","exact_title","The Second Derivative Test — Unit 2B","390","1","/subjects/math/calculus/derivative-applications/second-derivative-test/","textbook-lesson"
"/subjects/math/calculus/derivative-applications/second-derivative-test/","textbook-lesson","short_title","The Second Derivative Test","316","1","/subjects/math/calculus/derivative-applications/second-derivative-test/","textbook-lesson"
"/subjects/math/calculus/derivative-applications/second-derivative-test/","textbook-lesson","slug_without_hyphens","second derivative test","316","1","/subjects/math/calculus/derivative-applications/second-derivative-test/","textbook-lesson"
"/subjects/math/calculus/derivative-applications/second-derivative-test/","textbook-lesson","primary_concept","derivative","202","47","/glossary/math/derivative/","glossary-term"
"/subjects/math/calculus/derivative-applications/second-derivative-test/","textbook-lesson","primary_skill","textbook lesson derivative","318","29","/subjects/math/calculus/derivatives/derivative-computation-strategy/","textbook-lesson"
"/subjects/math/calculus/derivative-applications/speeding-up-slowing-down/","textbook-lesson","exact_title","Speeding Up and Slowing Down — Unit 2B","323","1","/subjects/math/calculus/derivative-applications/speeding-up-slowing-down/","textbook-lesson"
"/subjects/math/calculus/derivative-applications/speeding-up-slowing-down/","textbook-lesson","short_title","Speeding Up and Slowing Down","13","1","/subjects/math/calculus/derivative-applications/speeding-up-slowing-down/","textbook-lesson"
"/subjects/math/calculus/derivative-applications/speeding-up-slowing-down/","textbook-lesson","slug_without_hyphens","speeding up slowing down","13","1","/subjects/math/calculus/derivative-applications/speeding-up-slowing-down/","textbook-lesson"
"/subjects/math/calculus/derivative-applications/speeding-up-slowing-down/","textbook-lesson","primary_concept","derivative","202","172","/glossary/math/derivative/","glossary-term"
"/subjects/math/calculus/derivative-applications/speeding-up-slowing-down/","textbook-lesson","primary_skill","textbook lesson derivative","318","121","/subjects/math/calculus/derivatives/derivative-computation-strategy/","textbook-lesson"
"/subjects/math/calculus/derivative-applications/stopping-distance/","textbook-lesson","exact_title","Reaction Time, Braking, and Vehicle Stopping Distance — Unit 2B","320","1","/subjects/math/calculus/derivative-applications/stopping-distance/","textbook-lesson"
"/subjects/math/calculus/derivative-applications/stopping-distance/","textbook-lesson","short_title","Reaction Time, Braking, and Vehicle Stopping Distance","6","1","/subjects/math/calculus/derivative-applications/stopping-distance/","textbook-lesson"
"/subjects/math/calculus/derivative-applications/stopping-distance/","textbook-lesson","slug_without_hyphens","stopping distance","3","1","/subjects/math/calculus/derivative-applications/stopping-distance/","textbook-lesson"
"/subjects/math/calculus/derivative-applications/stopping-distance/","textbook-lesson","primary_concept","derivative","202","166","/glossary/math/derivative/","glossary-term"
"/subjects/math/calculus/derivative-applications/stopping-distance/","textbook-lesson","primary_skill","textbook lesson derivative","318","116","/subjects/math/calculus/derivatives/derivative-computation-strategy/","textbook-lesson"
"/subjects/math/calculus/derivative-applications/theorems-shape-concept-quiz/","textbook-lesson","exact_title","Derivative Theorems and Shape Concept Quiz — Unit 2B","402","1","/subjects/math/calculus/derivative-applications/theorems-shape-concept-quiz/","textbook-lesson"
"/subjects/math/calculus/derivative-applications/theorems-shape-concept-quiz/","textbook-lesson","short_title","Derivative Theorems and Shape Concept Quiz","330","1","/subjects/math/calculus/derivative-applications/theorems-shape-concept-quiz/","textbook-lesson"
"/subjects/math/calculus/derivative-applications/theorems-shape-concept-quiz/","textbook-lesson","slug_without_hyphens","theorems shape concept quiz","198","1","/subjects/math/calculus/derivative-applications/theorems-shape-concept-quiz/","textbook-lesson"
"/subjects/math/calculus/derivative-applications/theorems-shape-concept-quiz/","textbook-lesson","primary_concept","derivative","202","28","/glossary/math/derivative/","glossary-term"
"/subjects/math/calculus/derivative-applications/theorems-shape-concept-quiz/","textbook-lesson","primary_skill","textbook lesson derivative","318","70","/subjects/math/calculus/derivatives/derivative-computation-strategy/","textbook-lesson"
"/subjects/math/calculus/derivative-applications/theorems-shape-review/","textbook-lesson","exact_title","Derivative Theorems and Shape Review — Unit 2B","389","1","/subjects/math/calculus/derivative-applications/theorems-shape-review/","textbook-lesson"
"/subjects/math/calculus/derivative-applications/theorems-shape-review/","textbook-lesson","short_title","Derivative Theorems and Shape Review","316","1","/subjects/math/calculus/derivative-applications/theorems-shape-review/","textbook-lesson"
"/subjects/math/calculus/derivative-applications/theorems-shape-review/","textbook-lesson","slug_without_hyphens","theorems shape review","183","2","/subjects/math/calculus/derivative-applications/theorems-shape-concept-quiz/","textbook-lesson"
"/subjects/math/calculus/derivative-applications/theorems-shape-review/","textbook-lesson","primary_concept","derivative","202","34","/glossary/math/derivative/","glossary-term"
"/subjects/math/calculus/derivative-applications/theorems-shape-review/","textbook-lesson","primary_skill","textbook lesson derivative","318","61","/subjects/math/calculus/derivatives/derivative-computation-strategy/","textbook-lesson"
"/subjects/math/calculus/derivative-applications/unit-2b-review/","decision-guide","exact_title","Unit 2B Review: Applications of Derivatives","365","1","/subjects/math/calculus/derivative-applications/unit-2b-review/","decision-guide"
"/subjects/math/calculus/derivative-applications/unit-2b-review/","decision-guide","short_title","Unit 2B Review: Applications of Derivatives","365","1","/subjects/math/calculus/derivative-applications/unit-2b-review/","decision-guide"
"/subjects/math/calculus/derivative-applications/unit-2b-review/","decision-guide","slug_without_hyphens","unit 2b review","355","1","/subjects/math/calculus/derivative-applications/unit-2b-review/","decision-guide"
"/subjects/math/calculus/derivative-applications/unit-2b-review/","decision-guide","primary_concept","derivative","202","49","/glossary/math/derivative/","glossary-term"
"/subjects/math/calculus/derivative-applications/unit-2b-review/","decision-guide","primary_skill","decision guide derivative","233","61","/subjects/math/calculus/limits-continuity/unit/limits/trig-limit-decision-guide/","decision-guide"
"/subjects/math/calculus/derivative-applications/when-not-lhopital/","textbook-lesson","exact_title","When Not to Use L'Hopital's Rule — Unit 2B","405","1","/subjects/math/calculus/derivative-applications/when-not-lhopital/","textbook-lesson"
"/subjects/math/calculus/derivative-applications/when-not-lhopital/","textbook-lesson","short_title","When Not to Use L Hopital s Rule","143","1","/subjects/math/calculus/derivative-applications/when-not-lhopital/","textbook-lesson"
"/subjects/math/calculus/derivative-applications/when-not-lhopital/","textbook-lesson","slug_without_hyphens","when not lhopital","84","14","/glossary/math/#derivative-notations",""
"/subjects/math/calculus/derivative-applications/when-not-lhopital/","textbook-lesson","primary_concept","derivative","202","180","/glossary/math/derivative/","glossary-term"
"/subjects/math/calculus/derivative-applications/when-not-lhopital/","textbook-lesson","primary_skill","textbook lesson derivative","318","129","/subjects/math/calculus/derivatives/derivative-computation-strategy/","textbook-lesson"
"/subjects/math/calculus/derivative-applications/why-linear-approximation-works/","textbook-lesson","exact_title","Why a Tangent Line Can Approximate a Curve — Unit 2B","376","1","/subjects/math/calculus/derivative-applications/why-linear-approximation-works/","textbook-lesson"
"/subjects/math/calculus/derivative-applications/why-linear-approximation-works/","textbook-lesson","short_title","Why a Tangent Line Can Approximate a Curve","123","1","/subjects/math/calculus/derivative-applications/why-linear-approximation-works/","textbook-lesson"
"/subjects/math/calculus/derivative-applications/why-linear-approximation-works/","textbook-lesson","slug_without_hyphens","why linear approximation works","99","1","/subjects/math/calculus/derivative-applications/why-linear-approximation-works/","textbook-lesson"
"/subjects/math/calculus/derivative-applications/why-linear-approximation-works/","textbook-lesson","primary_concept","derivative","202","181","/glossary/math/derivative/","glossary-term"
"/subjects/math/calculus/derivative-applications/why-linear-approximation-works/","textbook-lesson","primary_skill","textbook lesson derivative","318","130","/subjects/math/calculus/derivatives/derivative-computation-strategy/","textbook-lesson"
"/subjects/math/calculus/derivative-applications/why-related-rates-feel-hard/","textbook-lesson","exact_title","Why Related-Rates Problems Feel Hard — Unit 2B","332","1","/subjects/math/calculus/derivative-applications/why-related-rates-feel-hard/","textbook-lesson"
"/subjects/math/calculus/derivative-applications/why-related-rates-feel-hard/","textbook-lesson","short_title","Why Related-Rates Problems Feel Hard","46","1","/subjects/math/calculus/derivative-applications/why-related-rates-feel-hard/","textbook-lesson"
"/subjects/math/calculus/derivative-applications/why-related-rates-feel-hard/","textbook-lesson","slug_without_hyphens","why related rates feel hard","32","1","/subjects/math/calculus/derivative-applications/why-related-rates-feel-hard/","textbook-lesson"
"/subjects/math/calculus/derivative-applications/why-related-rates-feel-hard/","textbook-lesson","primary_concept","derivative","202","182","/glossary/math/derivative/","glossary-term"
"/subjects/math/calculus/derivative-applications/why-related-rates-feel-hard/","textbook-lesson","primary_skill","textbook lesson derivative","318","131","/subjects/math/calculus/derivatives/derivative-computation-strategy/","textbook-lesson"
"/subjects/math/calculus/derivatives/advanced-chain-rule-linear-maps/","textbook-lesson","exact_title","The Chain Rule as Composition of Local Linear Maps — Unit 2A","385","1","/subjects/math/calculus/derivatives/advanced-chain-rule-linear-maps/","textbook-lesson"
"/subjects/math/calculus/derivatives/advanced-chain-rule-linear-maps/","textbook-lesson","short_title","The Chain Rule as Composition of Local Linear Maps","172","1","/subjects/math/calculus/derivatives/advanced-chain-rule-linear-maps/","textbook-lesson"
"/subjects/math/calculus/derivatives/advanced-chain-rule-linear-maps/","textbook-lesson","slug_without_hyphens","advanced chain rule linear maps","134","1","/subjects/math/calculus/derivatives/advanced-chain-rule-linear-maps/","textbook-lesson"
"/subjects/math/calculus/derivatives/advanced-chain-rule-linear-maps/","textbook-lesson","primary_concept","chain-rule","52","18","/glossary/math/chain-rule/","glossary-term"
"/subjects/math/calculus/derivatives/advanced-chain-rule-linear-maps/","textbook-lesson","primary_skill","textbook lesson chain-rule","242","17","/subjects/math/calculus/derivatives/chain-rule-map/","textbook-lesson"
"/subjects/math/calculus/derivatives/advanced-darboux-derivatives/","textbook-lesson","exact_title","Darboux's Theorem: Derivatives Cannot Jump — Unit 2A","333","1","/subjects/math/calculus/derivatives/advanced-darboux-derivatives/","textbook-lesson"
"/subjects/math/calculus/derivatives/advanced-darboux-derivatives/","textbook-lesson","short_title","Darboux s Theorem: Derivatives Cannot Jump","130","1","/subjects/math/calculus/derivatives/advanced-darboux-derivatives/","textbook-lesson"
"/subjects/math/calculus/derivatives/advanced-darboux-derivatives/","textbook-lesson","slug_without_hyphens","advanced darboux derivatives","118","1","/subjects/math/calculus/derivatives/advanced-darboux-derivatives/","textbook-lesson"
"/subjects/math/calculus/derivatives/advanced-darboux-derivatives/","textbook-lesson","primary_concept","derivative","202","52","/glossary/math/derivative/","glossary-term"
"/subjects/math/calculus/derivatives/advanced-darboux-derivatives/","textbook-lesson","primary_skill","textbook lesson derivative","318","72","/subjects/math/calculus/derivatives/derivative-computation-strategy/","textbook-lesson"
"/subjects/math/calculus/derivatives/advanced-implicit-function-theorem/","textbook-lesson","exact_title","A Preview of the Implicit Function Theorem — Unit 2A","366","1","/subjects/math/calculus/derivatives/advanced-implicit-function-theorem/","textbook-lesson"
"/subjects/math/calculus/derivatives/advanced-implicit-function-theorem/","textbook-lesson","short_title","A Preview of the Implicit Function Theorem","104","1","/subjects/math/calculus/derivatives/advanced-implicit-function-theorem/","textbook-lesson"
"/subjects/math/calculus/derivatives/advanced-implicit-function-theorem/","textbook-lesson","slug_without_hyphens","advanced implicit function theorem","110","1","/subjects/math/calculus/derivatives/advanced-implicit-function-theorem/","textbook-lesson"
"/subjects/math/calculus/derivatives/advanced-implicit-function-theorem/","textbook-lesson","primary_concept","derivative","202","183","/glossary/math/derivative/","glossary-term"
"/subjects/math/calculus/derivatives/advanced-implicit-function-theorem/","textbook-lesson","primary_skill","textbook lesson derivative","318","306","/subjects/math/calculus/derivatives/derivative-computation-strategy/","textbook-lesson"
"/subjects/math/calculus/derivatives/advanced-local-linearity-little-o/","textbook-lesson","exact_title","Differentiability, Little-o Notation, and the Best Local Linear Model — Unit 2A","419","1","/subjects/math/calculus/derivatives/advanced-local-linearity-little-o/","textbook-lesson"
"/subjects/math/calculus/derivatives/advanced-local-linearity-little-o/","textbook-lesson","short_title","Differentiability, Little-o Notation, and the Best Local Linear Model","155","1","/subjects/math/calculus/derivatives/advanced-local-linearity-little-o/","textbook-lesson"
"/subjects/math/calculus/derivatives/advanced-local-linearity-little-o/","textbook-lesson","slug_without_hyphens","advanced local linearity little o","22","1","/subjects/math/calculus/derivatives/advanced-local-linearity-little-o/","textbook-lesson"
"/subjects/math/calculus/derivatives/advanced-local-linearity-little-o/","textbook-lesson","primary_concept","derivative","202","188","/glossary/math/derivative/","glossary-term"
"/subjects/math/calculus/derivatives/advanced-local-linearity-little-o/","textbook-lesson","primary_skill","textbook lesson derivative","318","311","/subjects/math/calculus/derivatives/derivative-computation-strategy/","textbook-lesson"
"/subjects/math/calculus/derivatives/advanced-notes-2a/","textbook-lesson","exact_title","Advanced Notes: What Differentiability Is Really Saying — Unit 2A","317","1","/subjects/math/calculus/derivatives/advanced-notes-2a/","textbook-lesson"
"/subjects/math/calculus/derivatives/advanced-notes-2a/","textbook-lesson","short_title","Advanced Notes: What Differentiability Is Really Saying","13","1","/subjects/math/calculus/derivatives/advanced-notes-2a/","textbook-lesson"
"/subjects/math/calculus/derivatives/advanced-notes-2a/","textbook-lesson","slug_without_hyphens","advanced notes 2a","83","1","/subjects/math/calculus/derivatives/advanced-notes-2a/","textbook-lesson"
"/subjects/math/calculus/derivatives/advanced-notes-2a/","textbook-lesson","primary_concept","derivative","202","185","/glossary/math/derivative/","glossary-term"
"/subjects/math/calculus/derivatives/advanced-notes-2a/","textbook-lesson","primary_skill","textbook lesson derivative","318","308","/subjects/math/calculus/derivatives/derivative-computation-strategy/","textbook-lesson"
"/subjects/math/calculus/derivatives/chain-exp-log/","textbook-lesson","exact_title","Chain Rule with Exponentials and Logarithms — Unit 2A","327","1","/subjects/math/calculus/derivatives/chain-exp-log/","textbook-lesson"
"/subjects/math/calculus/derivatives/chain-exp-log/","textbook-lesson","short_title","Chain Rule with Exponentials and Logarithms","53","1","/subjects/math/calculus/derivatives/chain-exp-log/","textbook-lesson"
"/subjects/math/calculus/derivatives/chain-exp-log/","textbook-lesson","slug_without_hyphens","chain exp log","117","1","/subjects/math/calculus/derivatives/chain-exp-log/","textbook-lesson"
"/subjects/math/calculus/derivatives/chain-exp-log/","textbook-lesson","primary_concept","chain-rule","52","6","/glossary/math/chain-rule/","glossary-term"
"/subjects/math/calculus/derivatives/chain-exp-log/","textbook-lesson","primary_skill","textbook lesson chain-rule","242","2","/subjects/math/calculus/derivatives/chain-rule-map/","textbook-lesson"
"/subjects/math/calculus/derivatives/chain-rule-basic/","textbook-lesson","exact_title","The Basic Chain Rule — Unit 2A","327","1","/subjects/math/calculus/derivatives/chain-rule-basic/","textbook-lesson"
"/subjects/math/calculus/derivatives/chain-rule-basic/","textbook-lesson","short_title","The Basic Chain Rule","52","1","/subjects/math/calculus/derivatives/chain-rule-basic/","textbook-lesson"
"/subjects/math/calculus/derivatives/chain-rule-basic/","textbook-lesson","slug_without_hyphens","chain rule basic","52","2","/subjects/math/calculus/worked-problems/basic-chain-rule/","worked-problem"
"/subjects/math/calculus/derivatives/chain-rule-basic/","textbook-lesson","primary_concept","chain-rule","52","11","/glossary/math/chain-rule/","glossary-term"
"/subjects/math/calculus/derivatives/chain-rule-basic/","textbook-lesson","primary_skill","textbook lesson chain-rule","242","7","/subjects/math/calculus/derivatives/chain-rule-map/","textbook-lesson"
"/subjects/math/calculus/derivatives/chain-rule-concept-quiz/","textbook-lesson","exact_title","Chain Rule Concept Quiz — Unit 2A","380","1","/subjects/math/calculus/derivatives/chain-rule-concept-quiz/","textbook-lesson"
"/subjects/math/calculus/derivatives/chain-rule-concept-quiz/","textbook-lesson","short_title","Chain Rule Concept Quiz","227","1","/subjects/math/calculus/derivatives/chain-rule-concept-quiz/","textbook-lesson"
"/subjects/math/calculus/derivatives/chain-rule-concept-quiz/","textbook-lesson","slug_without_hyphens","chain rule concept quiz","227","1","/subjects/math/calculus/derivatives/chain-rule-concept-quiz/","textbook-lesson"
"/subjects/math/calculus/derivatives/chain-rule-concept-quiz/","textbook-lesson","primary_concept","chain-rule","52","3","/glossary/math/chain-rule/","glossary-term"
"/subjects/math/calculus/derivatives/chain-rule-concept-quiz/","textbook-lesson","primary_skill","textbook lesson chain-rule","242","10","/subjects/math/calculus/derivatives/chain-rule-map/","textbook-lesson"
"/subjects/math/calculus/derivatives/chain-rule-map/","textbook-lesson","exact_title","A Visual and Verbal Map of the Chain Rule — Unit 2A","542","1","/subjects/math/calculus/derivatives/chain-rule-map/","textbook-lesson"
"/subjects/math/calculus/derivatives/chain-rule-map/","textbook-lesson","short_title","A Visual and Verbal Map of the Chain Rule","280","1","/subjects/math/calculus/derivatives/chain-rule-map/","textbook-lesson"
"/subjects/math/calculus/derivatives/chain-rule-map/","textbook-lesson","slug_without_hyphens","chain rule map","72","1","/subjects/math/calculus/derivatives/chain-rule-map/","textbook-lesson"
"/subjects/math/calculus/derivatives/chain-rule-map/","textbook-lesson","primary_concept","chain-rule","52","4","/glossary/math/chain-rule/","glossary-term"
"/subjects/math/calculus/derivatives/chain-rule-map/","textbook-lesson","primary_skill","textbook lesson chain-rule","242","1","/subjects/math/calculus/derivatives/chain-rule-map/","textbook-lesson"
"/subjects/math/calculus/derivatives/chain-rule-review/","textbook-lesson","exact_title","Chain Rule Review — Unit 2A","366","1","/subjects/math/calculus/derivatives/chain-rule-review/","textbook-lesson"
"/subjects/math/calculus/derivatives/chain-rule-review/","textbook-lesson","short_title","Chain Rule Review","212","1","/subjects/math/calculus/derivatives/chain-rule-review/","textbook-lesson"
"/subjects/math/calculus/derivatives/chain-rule-review/","textbook-lesson","slug_without_hyphens","chain rule review","212","1","/subjects/math/calculus/derivatives/chain-rule-review/","textbook-lesson"
"/subjects/math/calculus/derivatives/chain-rule-review/","textbook-lesson","primary_concept","chain-rule","52","5","/glossary/math/chain-rule/","glossary-term"
"/subjects/math/calculus/derivatives/chain-rule-review/","textbook-lesson","primary_skill","textbook lesson chain-rule","242","8","/subjects/math/calculus/derivatives/chain-rule-map/","textbook-lesson"
"/subjects/math/calculus/derivatives/chain-rule/","method-guide","exact_title","The Chain Rule as a structure-reading skill","115","1","/subjects/math/calculus/derivatives/chain-rule/","method-guide"
"/subjects/math/calculus/derivatives/chain-rule/","method-guide","short_title","The Chain Rule as a structure-reading skill","115","1","/subjects/math/calculus/derivatives/chain-rule/","method-guide"
"/subjects/math/calculus/derivatives/chain-rule/","method-guide","slug_without_hyphens","chain rule","52","19","/glossary/math/chain-rule/","glossary-term"
"/subjects/math/calculus/derivatives/chain-rule/","method-guide","primary_concept","chain-rule","52","19","/glossary/math/chain-rule/","glossary-term"
"/subjects/math/calculus/derivatives/chain-rule/","method-guide","primary_skill","method guide chain-rule","121","1","/subjects/math/calculus/derivatives/chain-rule/","method-guide"
"/subjects/math/calculus/derivatives/chain-trig/","textbook-lesson","exact_title","Chain Rule with Trigonometric Functions — Unit 2A","355","1","/subjects/math/calculus/derivatives/chain-trig/","textbook-lesson"
"/subjects/math/calculus/derivatives/chain-trig/","textbook-lesson","short_title","Chain Rule with Trigonometric Functions","95","1","/subjects/math/calculus/derivatives/chain-trig/","textbook-lesson"
"/subjects/math/calculus/derivatives/chain-trig/","textbook-lesson","slug_without_hyphens","chain trig","45","1","/subjects/math/calculus/derivatives/chain-trig/","textbook-lesson"
"/subjects/math/calculus/derivatives/chain-trig/","textbook-lesson","primary_concept","chain-rule","52","7","/glossary/math/chain-rule/","glossary-term"
"/subjects/math/calculus/derivatives/chain-trig/","textbook-lesson","primary_skill","textbook lesson chain-rule","242","3","/subjects/math/calculus/derivatives/chain-rule-map/","textbook-lesson"
"/subjects/math/calculus/derivatives/combined-rules/","textbook-lesson","exact_title","Combining Product, Quotient, and Chain Rules — Unit 2A","331","1","/subjects/math/calculus/derivatives/combined-rules/","textbook-lesson"
"/subjects/math/calculus/derivatives/combined-rules/","textbook-lesson","short_title","Combining Product, Quotient, and Chain Rules","48","1","/subjects/math/calculus/derivatives/combined-rules/","textbook-lesson"
"/subjects/math/calculus/derivatives/combined-rules/","textbook-lesson","slug_without_hyphens","combined rules","19","8","/subjects/math/calculus/derivatives/core-rules-concept-quiz/","textbook-lesson"
"/subjects/math/calculus/derivatives/combined-rules/","textbook-lesson","primary_concept","chain-rule","52","8","/glossary/math/chain-rule/","glossary-term"
"/subjects/math/calculus/derivatives/combined-rules/","textbook-lesson","primary_skill","textbook lesson chain-rule","242","4","/subjects/math/calculus/derivatives/chain-rule-map/","textbook-lesson"
"/subjects/math/calculus/derivatives/composition/","textbook-lesson","exact_title","Composition and the Need for the Chain Rule — Unit 2A","328","1","/subjects/math/calculus/derivatives/composition/","textbook-lesson"
"/subjects/math/calculus/derivatives/composition/","textbook-lesson","short_title","Composition and the Need for the Chain Rule","54","1","/subjects/math/calculus/derivatives/composition/","textbook-lesson"
