path,pageType,status,contentType,canonical,robots,title,metaDescription,h1Count,mainCount,imageCount,missingAltCount,textLength,textFingerprint,mainTextLength,mainTextFingerprint
"/subjects/math/calculus/derivative-applications/local-linearity/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/local-linearity/","index, follow","Local Linearity | Unit 2B | Better Grades","Learn local linearity with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","1","1","1","0","8775","95c3455548cd606b0493568c00967289c4265efc68b69e74890b1831a82f8a76","4902","63ebb6bf03e58ae9457c0d9ca83d8750b3b4d5f92b53572ba95b29608c44b7bb"
"/subjects/math/calculus/derivative-applications/why-linear-approximation-works/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/why-linear-approximation-works/","index, follow","Why a Tangent Line Can Approximate a Curve | Unit 2B | Better Grades","Learn why a tangent line can approximate a curve with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","1","1","1","0","7745","5a023053873ae852ac69f9f6096e252b32089e4d34dff62726b310c147fb2b25","4137","aa7d6cd6e17b6555014d145deb27fdce89028a66b4c703460950157690367728"
"/subjects/math/calculus/derivative-applications/linearization-practice/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/linearization-practice/","index, follow","Using Linearization | Unit 2B | Better Grades","Learn using linearization with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","1","1","0","0","7855","188b3f810b271b39ab72cf5995cb9b0d376a19f0348183a2e82eae4175228e3f","3879","d7810b442d4cd7ada4560a6dc8697cc1d547c2ba0e08872426b10b69101d8fb8"
"/subjects/math/calculus/derivative-applications/differentials/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/differentials/","index, follow","Differentials | Unit 2B | Better Grades","Learn differentials with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","1","1","1","0","8700","9a74406519c6f3012721bfb844c1b496ae1e1ef7f5cdd3a377b0d1f6302bfa06","4990","a2dc08ee422245c7a70b3c4d9fba54f7763a494458d4e51d3f1faaea16aa968a"
"/subjects/math/calculus/derivative-applications/error-estimation/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/error-estimation/","index, follow","Error Estimation with Differentials | Unit 2B | Better Grades","Learn error estimation with differentials with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","1","1","0","0","8801","d6c6a29dbf6f22295581e588e8c7ef2d3d30c8ea277ae2ef1438c29f25ebdcb3","4656","97922e683a918d312c24f492bcc1299069f9950c660d0b085b70b5891fef4723"
"/subjects/math/calculus/derivative-applications/newtons-method/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/newtons-method/","index, follow","Newton's Method | Unit 2B | Better Grades","Learn newton's method with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","1","1","2","0","11807","4079d73a54997d22fdaf48ca1794ac807b6e1c4ac335e2a17af49b8800a5c6f7","7009","a295eebcd699b5c1d6aabc9b0989fafbc8346861b2f2bf2e41ffe88234e25228"
"/subjects/math/calculus/derivative-applications/approximation-review/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/approximation-review/","index, follow","Approximation and Newton's Method Review | Unit 2B | Better Grades","Review approximation and newton's method review with mixed practice and links back to the exact lessons behind each skill. Part of Calculus I Unit 2B: Applications of Derivatives.","1","1","0","0","6433","a0994f7bb9bd507b771473b2c0869a995e6af759b150804259c7187d15dcaf2d","2564","e9fd8892598c6a3e362d625654e883fbc64ae560ef561004e202c09e0a516257"
"/subjects/math/calculus/derivative-applications/approximation-concept-quiz/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/approximation-concept-quiz/","index, follow","Approximation Concept Quiz | Unit 2B | Better Grades","Test conceptual understanding of approximation concept quiz with a short self-check and model responses. Part of Calculus I Unit 2B: Applications of Derivatives.","1","1","0","0","6814","9e22bcada8080d7d02fb3183999bd21ba44736926bc5f83f9790ee462b453609","2727","b409e9d444d01e9d8821aff5137ecf3cc446807567450cf7955859b706c52fc0"
"/subjects/math/calculus/derivative-applications/related-rates-workflow/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/related-rates-workflow/","index, follow","Related Rates Workflow | Unit 2B | Better Grades","Learn related rates workflow with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","1","1","1","0","10564","c37990a3e1572187099d7732faeabbb8759c6acf268a7d129b6bf4e45638191b","6748","ec1b5362a1ae6f505c01fa6bf6d52d9a30035fdc04da4b8a8af2a3c66edd793a"
"/subjects/math/calculus/derivative-applications/why-related-rates-feel-hard/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/why-related-rates-feel-hard/","index, follow","Why Related-Rates Problems Feel Hard | Unit 2B | Better Grades","Learn why related-rates problems feel hard with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","1","1","0","0","7164","42ae11d2ee03f3d287ade8bcc31ed9bd0361919bb0575efae572c9fec8e43529","3411","bc3d135ac38436e76ae3eaff5eb9bb79986d5ccf10ad0cdbba133041eb37b358"
"/subjects/math/calculus/derivative-applications/related-rates-pythagorean/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/related-rates-pythagorean/","index, follow","Pythagorean Related Rates | Unit 2B | Better Grades","Learn pythagorean related rates with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","1","1","1","0","9562","b53cf5b1dd8a4ce4603a06de8631710c9b2dad5566a01c9901f61e056178b29c","5823","f3164effc69a698616f443696b65e02dec44d67e79179f7eb7b0ff2cc3e502fa"
"/subjects/math/calculus/derivative-applications/related-rates-volume/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/related-rates-volume/","index, follow","Volume and Filling Problems | Unit 2B | Better Grades","Learn volume and filling problems with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","1","1","1","0","8390","60fc8158fb1726a2326cee872616e411afdc88c1ad36d1423b1fbf431579d061","4749","75b21af1638a8b0931b887b21005a0691d7496613d52651bc3aebf986bfa34b2"
"/subjects/math/calculus/derivative-applications/related-rates-shadows/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/related-rates-shadows/","index, follow","Shadows and Similar Triangles | Unit 2B | Better Grades","Learn shadows and similar triangles with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","1","1","1","0","7974","7f289ce1d215a2bfd642c443cff20ba198a6d5cd7d3905ba3a828f67210223c1","4396","03fbb4456475299648f07de4a13951218fdd37308ca9b61aa885e91c9fb8d8dc"
"/subjects/math/calculus/derivative-applications/related-rates-angle/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/related-rates-angle/","index, follow","Changing Angles | Unit 2B | Better Grades","Learn changing angles with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","1","1","1","0","8967","2e7d1878f99fb030623701af61d2df9d997b175ae9486688eaf1fa4724c726e5","5315","c4ed41740d8e1cca95e4948a8d13eb497511702b8e32fa425e833c78f4f8498b"
"/subjects/math/calculus/derivative-applications/related-rates-mixed/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/related-rates-mixed/","index, follow","Mixed Related-Rates Problems | Unit 2B | Better Grades","Learn mixed related-rates problems with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","1","1","0","0","8021","5c7abca373579c1beaf648225f810e5b7d08715af372aacb2616035682c9c02c","4107","904a4c1dce6ba75d6da7a64c036e298b29118cc256428d404d723ec1d2e88e7b"
"/subjects/math/calculus/derivative-applications/related-rates-review/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/related-rates-review/","index, follow","Related Rates Review | Unit 2B | Better Grades","Review related rates review with mixed practice and links back to the exact lessons behind each skill. Part of Calculus I Unit 2B: Applications of Derivatives.","1","1","0","0","6080","0170a52af6a5d0567673ea4bc642172253914557bc0333c1fad3372616fa7340","2376","b1794456c031679a5993dc9938854291fca28d9b73b6247cffc6dd29628abc3c"
"/subjects/math/calculus/derivative-applications/related-rates-concept-quiz/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/related-rates-concept-quiz/","index, follow","Related Rates Concept Quiz | Unit 2B | Better Grades","Test conceptual understanding of related rates concept quiz with a short self-check and model responses. Part of Calculus I Unit 2B: Applications of Derivatives.","1","1","0","0","6971","da8568771245ff71432586d5d58f62d715292a74611ec4f7006aae840e8abaa3","2927","cfc9dad1aa5c13b3556192d426150c067b831debb8b50fd57159881c8358c17f"
"/subjects/math/calculus/derivative-applications/extrema-and-critical-numbers/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/extrema-and-critical-numbers/","index, follow","Extrema and Critical Numbers | Unit 2B | Better Grades","Learn extrema and critical numbers with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","1","1","1","0","9158","936e9d10cc0d636096337eb59e70a751bfc0344e1d150dd25190169d5b9355d5","5364","dee74a86ccce8e2623a72049774286e830be7d7c535ba2b788cb80732455c16d"
"/subjects/math/calculus/derivative-applications/graph-analysis-story/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/graph-analysis-story/","index, follow","Graph Analysis as a Coherent Story | Unit 2B | Better Grades","Learn graph analysis as a coherent story with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","1","1","0","0","6713","c9f9bfd464c758c55e22e686572a7c4009f6ca5cc0597fa43fb6dee5da3b4c93","2947","5fc74be59d34af3598d24d5220f2cc1c4306432098bd03d4b12d861bc94a10e3"
"/subjects/math/calculus/derivative-applications/closed-interval-method/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/closed-interval-method/","index, follow","The Closed Interval Method | Unit 2B | Better Grades","Learn the closed interval method with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","1","1","0","0","7224","9dab425eb0ebfdf31e2e2d5c86c6a9ec0ccb716defb221816aef8a53b0dbfd60","3363","8c812ffa9edbffcb1c89ac24d6c06d5d5e564cce2a34f1b81ded1c3284505fa1"
"/subjects/math/calculus/derivative-applications/rolles-theorem/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/rolles-theorem/","index, follow","Rolle's Theorem | Unit 2B | Better Grades","Learn rolle's theorem with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","1","1","0","0","7182","0723941748dbb98d1c2d17bc060296bc0c19619a826f6f75874da6641615502d","3406","d916f5ee707c2d17f6f22ac905ee38dd0796d6734f30fd5b52205ed8771ed0e8"
"/subjects/math/calculus/derivative-applications/mean-value-theorem/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/mean-value-theorem/","index, follow","The Mean Value Theorem | Unit 2B | Better Grades","Learn the mean value theorem with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","1","1","1","0","10670","8b7c9289d303c95f941105b034d98f6da8781db4e67bc5553741d31a45f4f5cb","5839","c09d177a79f2e113454aab3263e284174f61d3c77503a343228018b09d9b0a6c"
"/subjects/math/calculus/derivative-applications/increasing-decreasing/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/increasing-decreasing/","index, follow","Increasing and Decreasing Intervals | Unit 2B | Better Grades","Learn increasing and decreasing intervals with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","1","1","0","0","7225","efb2e3d7204e55d2e40f6c738f1042ffaa2aea95fca6070e2a626abbcb8ad371","3373","39509208a7a771d5014087c7132a781bb3ef5bebe9624fbdeea245a60bb465bd"
"/subjects/math/calculus/derivative-applications/first-derivative-test/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/first-derivative-test/","index, follow","The First Derivative Test | Unit 2B | Better Grades","Learn the first derivative test with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","1","1","1","0","9166","bd71f9c9ee8bab395ee9f3cdc86a3758d5394a096d63251b6e4a425345a84787","5368","07e5b0c7c4b952602fa641908faedf5f3b3efadf0e3696d3e1e9777f57191a4a"
"/subjects/math/calculus/derivative-applications/concavity/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/concavity/","index, follow","Concavity and Inflection Points | Unit 2B | Better Grades","Learn concavity and inflection points with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","1","1","1","0","9394","697a144a7c338616b6aabad1f7a543ef97aadf52b1d97569ebb8428b7e361e78","5676","a4b75af707985eb74e3684d8648e7e913aa052716282e1a881f9420450ef77ab"
"/subjects/math/calculus/derivative-applications/second-derivative-test/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/second-derivative-test/","index, follow","The Second Derivative Test | Unit 2B | Better Grades","Learn the second derivative test with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","1","1","0","0","7037","e4da7a18ea776d62b3be3530191f8d68cf0a72702f9dfdcae27478a25c2c6afa","3166","b5b86eb7b5d570b32f47ccf45d85ad04f40c3c715158252d891388fd674c8c77"
"/subjects/math/calculus/derivative-applications/curve-sketching/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/curve-sketching/","index, follow","Complete Curve Sketching | Unit 2B | Better Grades","Learn complete curve sketching with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","1","1","2","0","9594","e0ef997cc2ecbd80b148cee3cc270724d0258217a537ed1727721c031ee51d31","5923","af420641bdf92cad67d2b44bd322441b9f4779083a51863a3d588ae384ee2405"
"/subjects/math/calculus/derivative-applications/theorems-shape-review/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/theorems-shape-review/","index, follow","Derivative Theorems and Shape Review | Unit 2B | Better Grades","Review derivative theorems and shape review with mixed practice and links back to the exact lessons behind each skill. Part of Calculus I Unit 2B: Applications of Derivatives.","1","1","0","0","6741","ab0ee9fdc29aef95e67f9d2164c56180f3ce9b78fa3603bf50a05fb9530dfa1f","2790","0103f5c13037d30e241230c6793e74e9eea84287769545d097f2e19929f119d8"
"/subjects/math/calculus/derivative-applications/theorems-shape-concept-quiz/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/theorems-shape-concept-quiz/","index, follow","Derivative Theorems and Shape Concept Quiz | Unit 2B | Better Grades","Test conceptual understanding of derivative theorems and shape concept quiz with a short self-check and model responses. Part of Calculus I Unit 2B: Applications of Derivatives.","1","1","0","0","7004","8eeac1b8d52ee5d60140d9ae8ca060af9c725bd2eb3fcc458da732edab33e5fe","2867","1ddcfc4ccbce770615d71fe209243e5ec7f9b8353ed48be249bb59591714cb96"
"/subjects/math/calculus/derivative-applications/optimization-modeling/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/optimization-modeling/","index, follow","Optimization Modeling | Unit 2B | Better Grades","Learn optimization modeling with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","1","1","1","0","10101","99354b72fe75371cb52031edfbee097e60a9b4f7369abb90669b5f2f7694f37e","6225","d51c85693d034f9c7a24d33aa89e09779a36a0ad388e9b7684f15c7604eab567"
"/subjects/math/calculus/derivative-applications/anatomy-of-optimization/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/anatomy-of-optimization/","index, follow","The Anatomy of an Optimization Problem | Unit 2B | Better Grades","Learn the anatomy of an optimization problem with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","1","1","0","0","7345","3b7fe56904e1cceb782bdf31d3aa8a5edd9c5a32d7fb33f0c3ba8eca08085764","3516","05b8ad67d144196bfdd1ca25b53088162c2e9a576fa3bbd6fcc66fd3c4e2fe33"
"/subjects/math/calculus/derivative-applications/optimization-closed-interval/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/optimization-closed-interval/","index, follow","Closed-Interval Optimization | Unit 2B | Better Grades","Learn closed-interval optimization with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","1","1","0","0","7718","1b1134e5d8a3eaca42d84c5704b651a32fafb7b97faaced040b4a042dd29bf1f","3879","4baf00f21ec2a30ca52ff26f5673d6d38e8824c60e96c0b770015f7e73523ddf"
"/subjects/math/calculus/derivative-applications/optimization-geometry/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/optimization-geometry/","index, follow","Geometric Optimization | Unit 2B | Better Grades","Learn geometric optimization with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","1","1","1","0","8619","1464b6fc0336d44b942b396ebfbc26e9cd95b40eae8d9d03b315b6f344b432a1","4905","870e228fd57a0ff768b41a0e0e02b15bf6298c883f8ee0f4321ad62f597c3c24"
"/subjects/math/calculus/derivative-applications/optimization-business-science/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/optimization-business-science/","index, follow","Business and Scientific Optimization | Unit 2B | Better Grades","Learn business and scientific optimization with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","1","1","1","0","9430","3d5b5c4b85dced8072f8564e06e9ef76123426a5f77b57efea4130dc6e95cefd","5653","d42100c06fdb08ac12ec9ae22702480ecfcb34afcb79e4b2a3ee9d49e71956e1"
"/subjects/math/calculus/derivative-applications/optimization-review/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/optimization-review/","index, follow","Optimization Review | Unit 2B | Better Grades","Review optimization review with mixed practice and links back to the exact lessons behind each skill. Part of Calculus I Unit 2B: Applications of Derivatives.","1","1","0","0","6655","eeec5a8391b461973f3bc140e1f0737dc68354e4ef0bbce341224d3c72bcdb3d","2795","985678be25e99ee8c10ef9f94ff19fee095d4e400aa2fe22858c32bae8d86f81"
"/subjects/math/calculus/derivative-applications/optimization-concept-quiz/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/optimization-concept-quiz/","index, follow","Optimization Concept Quiz | Unit 2B | Better Grades","Test conceptual understanding of optimization concept quiz with a short self-check and model responses. Part of Calculus I Unit 2B: Applications of Derivatives.","1","1","0","0","6991","8d8a6935cdeed4176a892dc4f2334cf13aacd5caaea21a557293a08d38b20501","2945","b64a05a3a7780c00477aa8c52a38ed6fd453f97035f570ac38f38c29bc9e9b22"
"/subjects/math/calculus/derivative-applications/lhopital-rule/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/lhopital-rule/","index, follow","L'Hopital's Rule | Unit 2B | Better Grades","Learn l'hopital's rule with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","1","1","1","0","9478","9e04583e48119408324b9dd3aacc24eab7bf2a17e3c379cf9defeb0ebcb61aeb","5639","321af1e2b23c899d3c18f171198bdfc0cf185f62042c9115f1bfe460dc9563d7"
"/subjects/math/calculus/derivative-applications/lhopital-is-not-cancellation/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/lhopital-is-not-cancellation/","index, follow","L'Hopital's Rule Is Not Quotient Cancellation | Unit 2B | Better Grades","Learn l'hopital's rule is not quotient cancellation with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","1","1","0","0","7128","bfcdc7a01db8e39358d62e9a99fc9783558ee623da4adb38586bccdde78f8eb6","3206","8de4099dabc603b1da5c2ab9a944275e1c75429790a493dbbe770de8beada94b"
"/subjects/math/calculus/derivative-applications/lhopital-zero-over-zero/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/lhopital-zero-over-zero/","index, follow","L'Hopital's Rule for 0/0 | Unit 2B | Better Grades","Learn l'hopital's rule for 0/0 with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","1","1","0","0","7571","2194311f9acca756a54c39742538fdbbe8a8289b5e04c112a4af11cb729b4fa7","3580","0b62ecefa421ab52f912226a5481b6d7347b9889615e7d2eaed5cc5abb19e59c"
"/subjects/math/calculus/derivative-applications/lhopital-infinity-over-infinity/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/lhopital-infinity-over-infinity/","index, follow","L'Hopital's Rule for infinity/infinity | Unit 2B | Better Grades","Learn l'hopital's rule for infinity/infinity with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","1","1","0","0","7485","33d5b75f740572e5abf0b10ef5bcc73d8a128a4794640c1aee1f7781d6f3d6b3","3416","e29ef1ec03b1b2a940d647c5dc03122b038646c26c2fc08ab5eceee1f04f4ee7"
"/subjects/math/calculus/derivative-applications/repeated-lhopital/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/repeated-lhopital/","index, follow","Repeated L'Hopital Applications | Unit 2B | Better Grades","Learn repeated l'hopital applications with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","1","1","0","0","6978","1dd4c9c9624cba60874d85f7b22530035c6b9a7689570a66ff355598ce83332e","3127","5c4aea87ebf919ed8f50d06c80cc2ffdf206eae5304ae0f71beb3f964a0892d3"
"/subjects/math/calculus/derivative-applications/other-indeterminate-forms/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/other-indeterminate-forms/","index, follow","Products, Differences, and Powers | Unit 2B | Better Grades","Learn products, differences, and powers with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","1","1","1","0","9095","20711ae92e265d3390107aa2336b08c9d8c591be7ad24b7746917a7d043bbbe9","5134","e327dfbbdb3f26fd675807bcb415a27928ced58f729c4621a3c7531092be8aea"
"/subjects/math/calculus/derivative-applications/when-not-lhopital/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/when-not-lhopital/","index, follow","When Not to Use L'Hopital's Rule | Unit 2B | Better Grades","Learn when not to use l'hopital's rule with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","1","1","0","0","7345","aaec1e13a359332645141b1377e2d3f80f194250750b353dcb73286b25ce5200","3516","3d2bfdcab4723e664a3bc75081d8278dc3bd3f4a7e8f95667fd7a1555b7b4952"
"/subjects/math/calculus/derivative-applications/lhopital-review/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/lhopital-review/","index, follow","L'Hopital's Rule Review | Unit 2B | Better Grades","Review l'hopital's rule review with mixed practice and links back to the exact lessons behind each skill. Part of Calculus I Unit 2B: Applications of Derivatives.","1","1","0","0","6563","90815aec46f4c6f475230e2cff302693a6a22410117e28675dfabbc9cb0c1776","2600","fd242e98cf26669380baa938190f055ded2c37c262347e1aa267ac140e73e39c"
"/subjects/math/calculus/derivative-applications/lhopital-concept-quiz/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/lhopital-concept-quiz/","index, follow","L'Hopital Concept Quiz | Unit 2B | Better Grades","Test conceptual understanding of l'hopital concept quiz with a short self-check and model responses. Part of Calculus I Unit 2B: Applications of Derivatives.","1","1","0","0","6812","90a5d69e72ef9f069e7aeaa379dc411b1226faec671bc6c79eab1fea2a6d3bc2","2767","82da727de157d0457bc0b656977f50f9563a5057924cc9bb7c7271c6b0d474be"
"/subjects/math/calculus/derivative-applications/modeling-studio/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/modeling-studio/","index, follow","Derivative Applications Modeling Studio | Unit 2B | Better Grades","Practice derivative applications modeling studio with mixed problems, staged guidance, and source-linked solutions. Part of Calculus I Unit 2B: Applications of Derivatives.","1","1","0","0","5788","1686f96061c3b98f0c421cd7ab037930491c0936f8b0a1be9e07c96cc3228f68","2156","ed05a2e5e588d2f787e5fb09a458f1c258a1bc658edd5ef5a9f53d4d65342f9b"
"/subjects/math/calculus/derivative-applications/medication-concentration/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/medication-concentration/","index, follow","Medication Concentration, Peak Timing, and Model Limits | Unit 2B | Better Grades","Learn medication concentration, peak timing, and model limits with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","1","1","1","0","8788","efab1aa57fc350b0783e6e661c3cd7fdede2f6c2d276a7e80fb05f0977d3d5e1","4996","061503394a7a24bc925730b6efe7b92f778586112030125aec7b3859a084bd81"
"/subjects/math/calculus/derivative-applications/stopping-distance/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/stopping-distance/","index, follow","Reaction Time, Braking, and Vehicle Stopping Distance | Unit 2B | Better Grades","Learn reaction time, braking, and vehicle stopping distance with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","1","1","1","0","8657","e8e01b59d9f9a8c0ed77923734cbe48f3e14dff06c0d824b0af59d18a4d55c40","4935","31ca2943117b0beaf26991d74d15c62f04de65c0d7c26006fac7ef9857374ddc"
"/subjects/math/calculus/derivative-applications/radar-tracking/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/radar-tracking/","index, follow","Radar and Camera Tracking with Changing Angles | Unit 2B | Better Grades","Learn radar and camera tracking with changing angles with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","1","1","0","0","7020","9e16c94268b5ad91cef94f499d4068708d2fc73cd62107908baaabcd10e319a4","3167","7510dbcffa95c6cdd38746b659b87f8397affbb000cc74d8f97f8c918ae6c7cb"
